"","2014","2015","2016","2017","2018","2019","All_Years_Avg"
"Q25_Strt_Sea_Lng_Evt","win","spr","win","win","win","spr","win"
"Q50_Strt_Sea_Lng_Evt","spr","sum","win","spr","spr","spr","spr"
"Q75_Strt_Sea_Lng_Evt","sum","spr","win","spr","spr","sum","spr"
"Q90_Strt_Sea_Lng_Evt","win",NA,"win","sum",NA,NA,"win"
"Q10_Dur_Lng_Evt","306","304","337","303","276","244","295"
"Q25_Dur_Lng_Evt","297","215","300","234","265","209","253"
"Q50_Dur_Lng_Evt","190","124","266","114","148","86","154"
"Q75_Dur_Lng_Evt","53","16","211","32","65","34","68"
"Q90_Dur_Lng_Evt","29",NA,"179","15",NA,NA,"74"
"Init_Mag","17206.697","7929.717","28949.75","8918.482","5382.48","9511.918","12983.174"
"Init_Tim","42","97","50","-48","-6","96","38.5"
"Init_Dur","8","21","9","10","10","18","12.667"
"Wet_BFL_Mag_10","5393.5","4833.2","23152.96","3167.75","3813.52","4105.75","7411.113"
"Wet_BFL_Mag_50","7222.2","6386.85","36144.5","4423.9","5732.4","6431.4","11056.875"
"Wet_Tim","14","58","18","-58","-15","56","12.167"
"Wet_BFL_Dur","191","168","135","220","207","178","183.167"
"Peak_Mag_Ann","17939.5","8132.4","94239.8","17834.7","8941.1","10713.5","26300.167"
"Peak_Mag_Tim","41","100","152","161","191","97","123.667"
"Peak_Mag_95",NA,NA,"94239.8",NA,NA,NA,"94239.8"
"Peak_Mag_90","17939.5",NA,"94239.8","17834.7",NA,NA,"43338"
"Peak_Mag_80","8239","7999","11089.7","9165.8","7843.05","7503.65","8640.033"
"Peak_Dur_95",NA,NA,"110",NA,NA,NA,"110"
"Peak_Dur_90","29",NA,"179","15",NA,NA,"74.333"
"Peak_Dur_80","83","19","215","40","76","24","76.167"
"Peak_Fre_95",NA,NA,"1",NA,NA,NA,"1"
"Peak_Fre_90","1",NA,"1","1",NA,NA,"1"
"Peak_Fre_80","5","2","3","3","6","6","4.167"
"Peak_Tim_95",NA,NA,"64",NA,NA,NA,"64"
"Peak_Tim_90","25",NA,"22","154",NA,NA,"67"
"Peak_Tim_80","124","179.5","261","190","168.5","190.5","185.583"
"Rec_Mag","7381.5","6682.3","94239.8","17834.7","8941.1","7781.9","23810.217"
"Rec_Tim","204","225","152","161","191","233","194.333"
"Rec_Dur","105","90","147","148","124","68","113.667"
"Rec_ROC","0.026","0.001","0.042","0.034","0.018","0.034","0.026"
"Dry_Mag_90","3677.1","7116.74","4280.46","4072.36","4061.74","4293.25","4583.608"
"Dry_Mag_50","3324.7","2523.2","3739.4","3465.75","3341.9","3178.55","3262.25"
"Dry_Mag_10","2955.08","2397.41","3598.72","3005.24","2427.24","2377.85","2793.59"
"Dry_Tim","309","315","299","309","315","301","308"
"Dry_Dur","115","70","9","42","107","66","68.167"
"Dry_NoFL_Days","0","0","0","0","0","0","0"
"No_Peaks_Avg",NA,NA,"2.5",NA,NA,NA,"2.5"
"No_Peaks_Max",NA,NA,"3",NA,NA,NA,"3"
"Frac_V_Cent_Avg",NA,NA,"0.565",NA,NA,NA,"0.565"
"Frac_V_Cent_Max",NA,NA,"0.63",NA,NA,NA,"0.63"
